,average_bifurcation_angle_local,average_bifurcation_angle_remote,average_contraction,average_diameter,average_fragmentation,average_parent_daughter_ratio,hausdorff_dimension,id,max_branch_order,max_euclidean_distance,max_path_distance,neuron_reconstruction_type,number_bifurcations,number_branches,number_nodes,number_stems,number_tips,overall_depth,overall_height,overall_width,scale_factor_x,scale_factor_y,scale_factor_z,soma_surface,specimen_id,superseded,tags,total_length,total_surface,total_volume,dendrite_type
149,80.7691308810653,,0.8993742113607042,0.10998099083147,46.171428571428606,0.9114255454171629,,544723118,9.0,622.611652089005,689.7915175061611,dendrite-only,35,77,3357,7,42,92.3717,731.2268962662289,319.475470136948,0.1144,0.1144,0.28,10.7850368182513,524850271,False,3D Neuron Reconstruction morphology,3952.9169835914295,1359.9366988373101,38.595100620747104,spiny
150,77.64521641894609,,0.8498662579059442,6.67075874777676e-06,42.1,0.9663324650039921,,648138988,3.0,149.080534694775,163.46353452897,full,10,24,915,4,14,52.9315,141.236872078098,178.424890492905,0.1144,0.1144,0.28,7.66889327663601e-08,593321019,False,3D Neuron Reconstruction morphology,1043.08093142416,0.0218191556379738,-7.581438026752281e-05,aspiny
151,78.760324829306,,0.873222461480447,0.336519609212326,50.9555555555556,0.874081129042083,,491771215,6.0,291.97891515765303,305.63178801487203,dendrite-only,45,98,4785,8,53,76.60300000000001,499.151947946467,313.905485010574,0.1144,0.1144,0.28,1582.97737343875,473011949,False,3D Neuron Reconstruction morphology,5626.20926750079,5943.302033108471,551.075975810502,aspiny
152,74.0642433026117,,0.910577894265778,0.190385560841872,48.821428571428605,0.937394630628168,,491796267,10.0,521.646324476651,570.128331139666,dendrite-only,42,95,4473,11,53,150.3622,648.076887715939,286.732108476645,0.1144,0.1144,0.28,111.84605294044201,476048909,False,3D Neuron Reconstruction morphology,5338.53273531171,3194.5730449299103,156.969853896374,spiny
153,71.3006043083775,,0.845900877489379,0.8968018966485609,99.73809523809521,0.930432608365231,,601947670,8.0,1042.45317093294,1201.08680055038,full,21,48,4260,6,27,134.9334,1307.90464773536,519.473713065535,0.1144,0.1144,0.28,631.7110796621749,527942865,False,3D Neuron Reconstruction morphology,5411.47931733359,15266.5960421578,3602.7334653356797,spiny
154,85.6872368521912,,0.856909177441652,0.27606749380458695,31.3375,1.0,,610885878,10.0,393.538347534023,442.644073555551,full,40,82,2553,2,42,108.0369,540.584300309548,246.766983844343,0.1144,0.1144,0.28,66.93624744987471,583138568,False,3D Neuron Reconstruction morphology,2993.5455505110804,2591.64475862752,191.13883261979,sparsely spiny
155,66.6059614828074,,0.8494203426797571,0.42783624066332704,47.5,0.9259491193295508,,491119592,7.0,536.186484809054,596.79953399727,dendrite-only,34,78,3399,10,44,112.4508,620.486862284642,309.17973439127996,0.1144,0.1144,0.28,515.443685632237,314831019,False,3D Neuron Reconstruction morphology,4006.93187123394,5379.49739509378,642.658848428848,spiny
156,70.61369010152251,,0.924610944456856,0.43967979276166497,53.3823529411765,0.882944233914226,,491459171,6.0,346.00324059337896,377.118073486042,dendrite-only,17,39,1947,5,22,70.56,429.56158255954,271.75354021821397,0.1144,0.1144,0.28,290.085763487108,386049446,False,3D Neuron Reconstruction morphology,2268.08172534129,3133.71153328341,403.245425875963,spiny
157,66.5008901443798,,0.8274537305584009,0.852312608490019,92.3865546218487,0.994360365387908,,712564571,12.0,511.82459373673106,599.154923874582,full,60,127,11116,7,67,147.8215,711.1416716509241,532.986929374207,0.1144,0.1144,0.28,757.256006680789,539537094,False,3D Neuron Reconstruction morphology,12656.5841838438,33960.5691996288,9055.85335591654,spiny
158,61.0775392497723,,0.93577797752266,0.232070021889245,69.57692307692311,0.8769046162762758,,491770923,6.0,237.928981018917,245.11869089023,dendrite-only,13,31,2033,5,18,61.053999999999995,317.94190759266104,208.640402051823,0.1144,0.1144,0.28,234.628873690425,478888083,False,3D Neuron Reconstruction morphology,2354.8126659207896,1720.54447260354,106.44195920182,aspiny
159,79.4418750052418,,0.841052764712782,0.47567423892009797,65.57692307692311,1.0,,648577094,5.0,199.89866751181702,228.485761105848,full,13,31,1851,5,18,78.673,209.665028156269,372.81085328243796,0.1144,0.1144,0.28,326.695281865869,590558808,False,3D Neuron Reconstruction morphology,2110.5315472348,3154.53032368193,380.60261899469805,aspiny
160,77.5584099189486,,0.832750811419491,0.489573081345141,45.76470588235289,1.0,,610886090,7.0,188.50188364016398,259.995932908568,full,17,38,1620,4,21,74.9101,277.921897507722,223.241458302398,0.1144,0.1144,0.28,227.898937761312,585830272,False,3D Neuron Reconstruction morphology,1920.5741523884199,2948.6951783492896,367.176308103562,aspiny
161,77.78535544308741,,0.8764133733311421,0.3837352809142511,68.2222222222222,0.852120178458818,,541532394,4.0,342.21713176371003,370.790644316984,dendrite-only,9,26,1413,8,17,75.04,384.588041688974,322.216903094301,0.1144,0.1144,0.28,436.781980264105,515464483,False,3D Neuron Reconstruction morphology,1657.3460325730402,1986.0248478128601,252.776012057601,spiny
162,69.3866175699175,,0.850526993556761,0.672994035168056,47.1951219512195,0.99038447351124,,656081412,7.0,296.21549097447604,337.868738172819,full,41,88,3962,6,47,147.2033,400.65126724981303,412.550767708769,0.1144,0.1144,0.28,729.231634110951,623185845,False,3D Neuron Reconstruction morphology,4825.55020447858,10416.6297798491,2028.54044048243,sparsely spiny
163,84.2458347168797,,0.810553815539169,0.741807707085955,79.6625,0.9512859917787191,,697383950,8.0,433.679035125702,485.69033954512605,full,40,85,6469,5,45,108.5899,532.312924666455,502.73825938299797,0.1144,0.1144,0.28,552.1032074784599,526727406,False,3D Neuron Reconstruction morphology,7367.73704298461,17180.054353615702,3554.60531499024,spiny
164,83.34225468491721,,0.9228982899712791,0.6001526257122299,35.7321428571429,0.9956662249179581,,645163638,6.0,246.175534829723,250.27333150983398,full,28,62,2071,6,34,85.3606,177.255007203278,381.57148932507005,0.1144,0.1144,0.28,370.289350707559,567320213,False,3D Neuron Reconstruction morphology,2444.54689494715,4613.501300719579,710.3546868417341,sparsely spiny
165,74.78172248764571,,0.873086228490487,0.386976303917646,79.2923076923077,0.915705941061478,,539990522,11.0,363.420866363023,407.92732894051005,full,65,139,10522,9,74,149.1748,536.574130769011,607.050749694975,0.1144,0.1144,0.28,540.774893474457,508410761,False,3D Neuron Reconstruction morphology,12337.336328790401,14950.2349902151,1712.51136320762,spiny
166,72.0515262310337,,0.902934853098967,0.46078104941641895,48.7738095238095,0.872537618931212,,496001050,16.0,595.345393470555,741.3937727607699,dendrite-only,42,91,4200,7,49,138.92700000000002,709.046371878609,344.702323187887,0.1144,0.1144,0.28,557.816895030517,485880739,False,3D Neuron Reconstruction morphology,5002.3889654656205,7175.83633933729,1012.0883751797699,spiny
167,75.0544164502313,,0.91625484335412,0.5221268396777771,66.5647058823529,0.9981166379161569,,605872798,8.0,415.96003116339205,527.290557622013,full,43,93,5777,7,50,177.45,596.919442185955,506.330422584225,0.1144,0.1144,0.28,426.815609811933,528602977,False,3D Neuron Reconstruction morphology,7228.16923644114,11918.879429005201,1673.450894414,spiny
168,87.2314681089313,,0.9140407100980219,0.335614035533579,62.4,1.07264663743698,,496722847,3.0,217.823970715736,232.9385522316,dendrite-only,10,25,1360,5,15,106.4664,306.295592549865,257.187168051323,0.1144,0.1144,0.28,232.554053803343,321023397,False,3D Neuron Reconstruction morphology,1593.70537790946,1680.9304198527302,166.802395304856,aspiny
169,81.8330579017597,,0.8828488551825621,0.548866404760729,81.0277777777778,1.0,,563819082,9.0,610.8534244877901,699.524542326187,full,18,41,3001,5,23,136.6137,822.48241601227,365.16714900009697,0.1144,0.1144,0.28,280.526000659147,527952884,False,3D Neuron Reconstruction morphology,3805.4134882048297,6544.041642202989,924.634884796079,spiny
170,71.90182538048549,,0.833180088544118,0.5921760645629061,84.5875,1.0,,569309787,9.0,510.398322588133,613.884742262286,full,40,88,6869,8,48,113.0629,492.48688119752404,623.0540460257799,0.1144,0.1144,0.28,590.729231639309,541563728,False,3D Neuron Reconstruction morphology,7970.05879767035,14829.5433685811,2489.41526061686,spiny
171,72.2732716778174,,0.8959976652562751,0.6020589453764621,64.1679389312977,0.798919461164969,,549379618,13.0,865.6129872573019,939.749646698057,full,66,139,8513,7,73,92.96,1024.8015208375,508.04467572103897,0.1144,0.1144,0.28,913.9437629247329,520454345,False,3D Neuron Reconstruction morphology,9657.544889078259,18270.3908765842,3178.8378760361898,spiny
172,81.15463255911541,,0.85842269581326,0.577534086145947,43.75,0.997441242172938,,640104110,6.0,170.343666801587,186.677949511988,full,22,53,2116,9,31,75.756,257.435824342544,201.512335084239,0.1144,0.1144,0.28,333.025404137787,585805211,False,3D Neuron Reconstruction morphology,2433.13864291155,4413.05958949941,644.348239138419,aspiny
173,64.04187454449131,,0.900890173455981,0.143875161951334,48.75,0.95925567924672,,491119484,4.0,173.483700258439,197.009916090746,full,18,42,1831,6,24,75.88,256.26258724882,233.54498828437,0.1144,0.1144,0.28,81.688935644951,333604946,False,3D Neuron Reconstruction morphology,2163.10026183243,979.330115909261,35.713918657004704,aspiny
174,77.6799489804658,,0.8956643491179129,0.488865273095995,48.02777777777779,0.928509892774161,,496001072,5.0,334.170810042484,347.350029867315,dendrite-only,18,42,1797,6,24,52.7875,406.386369573347,236.976305128693,0.1144,0.1144,0.28,522.9523557260501,479013100,False,3D Neuron Reconstruction morphology,2067.8054445906896,3180.34493445525,460.35419859585505,spiny
175,80.2420614491766,,0.818529257048253,0.316223302780499,80.537037037037,0.9043557716770029,,552579449,8.0,393.49675577895204,495.537185004706,full,27,59,4568,5,32,127.6657,499.372452441481,331.63390383818404,0.1144,0.1144,0.28,138.786993190908,508421103,False,3D Neuron Reconstruction morphology,5395.7460779987705,5433.9260093145795,543.9949045790149,spiny
176,75.56922247500441,,0.873486460383067,0.36670694534361103,37.625,0.891321116488383,,510982908,21.0,759.286451683717,794.867001447578,dendrite-only,40,85,3159,5,45,113.3546,843.711435498011,220.06890522517202,0.1144,0.1144,0.28,252.444274076126,490485142,False,3D Neuron Reconstruction morphology,3615.29603807596,4162.26265396219,448.724770432929,spiny
177,88.7127739641581,,0.9172808240161379,0.47183735108452096,102.93023255814,0.9967945387455021,,667320242,4.0,420.95998180982696,480.185658078505,full,22,50,4486,6,28,112.7241,629.279190130797,365.156273450767,0.1144,0.1144,0.28,500.13259744095495,529807751,False,3D Neuron Reconstruction morphology,5211.52204335265,7725.805966071371,932.317257855766,aspiny
178,72.22963870178141,,0.924010690797597,0.528983142177918,61.7608695652174,0.964435107063797,,667320290,9.0,464.52384616156195,507.023203216638,full,47,99,5727,5,52,136.0657,609.70176854112,455.421383398354,0.1144,0.1144,0.28,395.23026257372396,529889679,False,3D Neuron Reconstruction morphology,6868.61509690989,11625.910380065201,1738.4435250482502,spiny
179,72.38016144256359,,0.877489218226982,0.267218311417283,27.75,0.887192932559581,,492100896,6.0,138.675965303004,163.321193803732,dendrite-only,16,37,988,5,21,49.8123,178.704161440252,213.033603952238,0.1144,0.1144,0.28,150.723128750291,475585451,False,3D Neuron Reconstruction morphology,1178.2369210404402,991.944888593074,72.27730471376721,aspiny
180,71.79985980386999,,0.9187925968533192,0.189762913098928,43.4838709677419,0.913909744796857,,496085098,9.0,523.4544246595971,597.833378436296,dendrite-only,47,104,4187,10,57,126.12200000000001,634.605529147053,313.990538205424,0.1144,0.1144,0.28,203.30160877134898,485574721,False,3D Neuron Reconstruction morphology,4866.66070154213,2902.66930589825,145.877854356795,spiny
181,66.5918860717444,,0.880750139505363,0.543119633047225,66.6585365853659,0.99625,,552581071,8.0,575.693496188492,638.315617482892,dendrite-only,21,46,2784,4,25,142.151,879.0358664593809,432.315298010138,0.1144,0.1144,0.28,143.258073405521,507101551,False,3D Neuron Reconstruction morphology,3243.9105900327004,5534.34284902516,789.250197930997,spiny
182,70.5824837840503,,0.8515823960552991,0.859544727105753,85.7901785714286,1.0,,712796148,18.0,798.078925105468,876.095419964558,full,112,231,19293,7,119,117.0327,1086.61501715565,575.533053458695,0.1144,0.1144,0.28,1224.04259302256,545612828,False,3D Neuron Reconstruction morphology,21775.3591013847,59086.6311284622,16108.163739313,spiny
183,75.0141854333148,,0.805505598210067,0.46740198430036894,58.55882352941179,0.933703982722879,,652303152,13.0,381.585254176337,468.19444559788695,dendrite-only,51,109,6023,7,58,133.821,531.831232513328,280.16568864998,0.1144,0.1144,0.28,317.965948644583,588712191,False,3D Neuron Reconstruction morphology,6725.997682451801,9906.60964240668,1218.1085939001,spiny
184,64.9437333636483,,0.838192451730583,0.302617129226233,49.4166666666667,0.734052460956693,,491392868,15.0,851.288125392502,934.754306198061,dendrite-only,30,67,3201,7,37,53.6371,927.5443748990649,241.957023896748,0.1144,0.1144,0.28,172.45894107008098,471786879,False,3D Neuron Reconstruction morphology,3657.15712807279,3493.35828659139,319.097066618136,spiny
185,77.2866522155515,,0.8906143850928441,0.329749856935185,46.6875,0.9894293940531629,,571972148,7.0,208.568322369266,236.21189627595902,full,24,55,2610,7,31,91.84,347.528154072069,225.901018542654,0.1144,0.1144,0.28,228.47426373232798,561517025,False,3D Neuron Reconstruction morphology,3008.59015197855,3118.7188345882696,259.300067394756,aspiny
186,57.5816924743084,,0.880179939635558,0.149291870382703,28.225,0.9358722335634241,,491120333,4.0,132.644929049549,152.147033261663,dendrite-only,20,44,1166,4,24,39.2392,192.823974499263,138.349862231062,0.1144,0.1144,0.28,63.727316623232404,464188580,False,3D Neuron Reconstruction morphology,1392.3825392838198,652.32482921327,22.325530211177803,aspiny
187,66.9609278338259,,0.86165100446919,0.5707743936393841,67.0454545454545,0.9664908571407941,,643517283,5.0,391.90779286008103,433.99454473093203,full,22,47,3008,3,25,69.5772,476.150796190914,509.568064415951,0.1144,0.1144,0.28,570.64138879256,574038330,False,3D Neuron Reconstruction morphology,3416.9687766794395,6130.74358231583,941.1135443366479,aspiny
188,67.1025233326505,,0.9180223929584209,0.202660047095443,41.322580645161295,0.998224563925463,,648990126,7.0,403.033580825891,495.020688894014,full,31,65,2601,3,34,138.4051,557.00064537568,236.417843429726,0.1144,0.1144,0.28,40.303986211954495,578774163,False,3D Neuron Reconstruction morphology,3105.84255688202,1978.41171925427,101.62806984031602,aspiny
189,76.6629528143508,,0.8786303329892349,0.674899432355724,46.3571428571429,1.0,,658232461,5.0,284.95275734872297,319.890860564822,full,21,47,2114,5,26,112.2581,382.668,263.5833,0.1144,0.1144,0.28,790.3146825127119,580014328,False,3D Neuron Reconstruction morphology,2496.49843563354,5296.54806344415,922.9089855583079,aspiny
190,82.05260748258209,,0.888105503650369,0.519984665137069,53.377777777777794,1.0,,596793018,6.0,267.066901075068,296.895142221241,full,23,51,2518,5,28,79.422,371.080354106358,280.370994615812,0.1144,0.1144,0.28,472.80046497312895,564346637,False,3D Neuron Reconstruction morphology,2947.9527564100704,4812.50553742414,670.785609834204,aspiny
191,64.7305919186411,,0.9186940580078921,0.388894030383493,65.1818181818182,0.9665347173916919,,591275914,4.0,276.55951108137697,323.119076749636,full,11,26,1627,4,15,97.3297,527.473429228357,332.966473617431,0.1144,0.1144,0.28,119.211610125213,565880475,False,3D Neuron Reconstruction morphology,1897.38495920535,2318.6078167003798,234.387814820134,aspiny
192,84.29725118729459,,0.867349454183824,0.256632667112388,69.2168674698795,0.8939523105747809,,582653938,16.0,557.7767843856,606.346433846952,full,42,89,5807,5,47,112.64399999999999,622.569408251577,423.09131598041097,0.1144,0.1144,0.28,73.44626489928821,531526539,False,3D Neuron Reconstruction morphology,6772.96664600158,5473.27343119166,386.292866611846,spiny
193,85.99524205242659,,0.8736002651650571,0.46369893848211496,46.538461538461505,1.0,,596799440,6.0,423.246110481183,482.828441604401,full,13,30,1366,4,17,127.0895,639.3789956657711,246.677637851376,0.1144,0.1144,0.28,112.53668452755899,584872371,False,3D Neuron Reconstruction morphology,1629.53738477116,2373.48320798812,284.329839386667,aspiny
194,88.56568300688471,,0.889357186331715,0.6444911036933539,74.8870967741936,0.9768065864324049,,699538239,7.0,340.609130305237,413.792079518922,full,31,69,4924,7,38,109.6746,476.821734754916,437.607123795726,0.1144,0.1144,0.28,420.57252563939795,614659629,False,3D Neuron Reconstruction morphology,5805.18758167873,11815.690916893898,2111.6962958107997,spiny
195,70.5426261702502,,0.907649634289307,0.561132374861636,96.82142857142858,1.0,,705676705,7.0,466.542935690661,469.246509249246,full,14,32,2946,4,18,121.7773,704.531311846271,457.296327415328,0.1144,0.1144,0.28,364.10075013637703,571520182,False,3D Neuron Reconstruction morphology,3447.07352783888,6074.08492092557,896.683670643789,spiny
196,83.63095663788759,,0.8191297892199292,0.473465810412685,64.4705882352941,0.971896567484803,,651087073,4.0,199.60928160867198,247.15453161492098,full,17,39,2252,5,22,89.85700000000001,351.036178902963,292.54269854498403,0.1144,0.1144,0.28,288.407649826851,583434059,False,3D Neuron Reconstruction morphology,2577.44900670213,3832.5617460330604,459.29261683704806,aspiny
197,75.0936565803006,,0.8908937573602049,0.552156082247372,36.0892857142857,0.999285436785437,,610873063,9.0,275.20952300858,316.85999360823797,full,28,58,2087,2,30,70.8792,451.570678313067,231.124643003415,0.1144,0.1144,0.28,334.201900281534,586071425,False,3D Neuron Reconstruction morphology,2387.01326598151,4147.09022178982,587.923319373245,aspiny
198,65.20086550674021,,0.915368142158125,0.36359234424329995,21.1666666666667,0.846701833217674,,491120359,6.0,386.58771743344397,419.23685217113996,dendrite-only,18,39,787,3,21,81.1168,627.546519974262,202.64345813251202,0.1144,0.1144,0.28,317.712491827394,327644217,False,3D Neuron Reconstruction morphology,2194.76220488158,2519.8129681167998,248.043268682249,aspiny
199,76.1514771550742,,0.86933608951808,0.518321971666122,69.5377358490566,0.9506090788424091,,603515613,14.0,401.028502148089,453.78337033044096,full,53,113,7464,7,60,134.6128,497.621797452443,520.902894722209,0.1144,0.1144,0.28,541.528497376273,576107598,False,3D Neuron Reconstruction morphology,8619.836947979029,14026.4210391553,2183.44450490016,spiny
200,78.8224702411225,,0.885144489019759,0.44272857440994606,41.7333333333333,0.863817386255448,,491119699,6.0,274.908817587214,299.361944240047,dendrite-only,30,67,2756,7,37,93.0224,434.739906496233,266.697417563919,0.1144,0.1144,0.28,505.926335273389,321707905,False,3D Neuron Reconstruction morphology,3127.0869177093,4362.47433491144,523.931980865731,aspiny
201,80.6580996825305,,0.8609468528054158,0.534559847112914,79.6875,0.9882831471588149,,687434349,4.0,324.454163750213,400.034142475812,full,16,36,2615,4,20,83.1861,531.275721704343,342.72525837315703,0.1144,0.1144,0.28,430.42829013801696,561432315,False,3D Neuron Reconstruction morphology,3074.81374104083,5177.89162839456,713.8260473711799,aspiny
202,74.60542405491671,,0.881888290533234,0.485299937931064,58.2105263157895,0.92894492978683,,587405348,3.0,294.243058241329,369.10613382653395,full,19,44,2305,6,25,92.1037,422.420443207279,423.598325261091,0.1144,0.1144,0.28,325.351426515763,569723405,False,3D Neuron Reconstruction morphology,2763.76528515129,4217.74538200565,533.313935727388,aspiny
203,69.16398856018621,,0.848266547448942,0.5507629762951729,44.125,0.9525054435985121,,537047525,5.0,171.58456404382602,218.193952222514,dendrite-only,28,59,2504,3,31,74.1527,124.38160277353201,258.522384918708,0.1144,0.1144,0.28,668.878729765029,517647182,False,3D Neuron Reconstruction morphology,2877.01126301298,4975.30337760745,765.664967860039,spiny
204,73.1949203244645,,0.7877595075364621,0.436407854720861,112.122448979592,0.924940943566691,,603515551,7.0,339.765232245046,463.14548809313,full,25,56,5542,6,31,121.7885,616.8674832331881,478.961944860023,0.1144,0.1144,0.28,362.69556794586197,571471295,False,3D Neuron Reconstruction morphology,6383.08183962598,8753.877839869008,1112.76257182555,spiny
205,80.07043820803091,,0.803612749502728,0.436011768114385,59.7391304347826,0.9619201966905959,,657210081,11.0,357.34105805825,437.392209150779,dendrite-only,23,51,2801,5,28,101.6128,474.238167528773,301.989466722711,0.1144,0.1144,0.28,283.940089919262,580010290,False,3D Neuron Reconstruction morphology,3164.23677084149,4331.7348524954605,482.44411581626605,spiny
206,74.2652849352727,,0.9230718316614219,0.13901530778948598,38.433333333333294,0.957058435013328,,491119269,4.0,253.922961435984,272.981975419783,full,15,39,1510,9,24,57.5697,324.422347189567,280.851229314141,0.1144,0.1144,0.28,50.0921092435745,478058328,False,3D Neuron Reconstruction morphology,1774.25836615792,776.076427177435,25.7329996121248,aspiny
207,70.12876594709721,,0.8882165961909508,0.41890157244573795,43.54320987654321,0.8604826403753041,,549423670,7.0,519.543998640356,577.198654321188,dendrite-only,41,90,3621,8,49,143.346,633.56427947108,264.837750142524,0.1144,0.1144,0.28,248.888183559348,479225080,False,3D Neuron Reconstruction morphology,4376.315226605,5804.95735951734,706.024160095948,spiny
208,80.0851274925632,,0.8645715985298821,0.344911025506751,57.5,0.9180238572604961,,541532414,14.0,637.777344789308,661.1469941432811,dendrite-only,25,56,2951,6,31,176.4,717.565681919433,299.72796806950697,0.1144,0.1144,0.28,161.412408309391,501841672,False,3D Neuron Reconstruction morphology,3534.9581127311603,3784.7151923325605,378.721032505808,spiny
209,74.4653267579105,,0.892346887720666,0.232456477899603,48.3061224489796,0.793682706548037,,512328390,19.0,566.9138259039199,703.408852034722,dendrite-only,49,106,4897,8,57,171.8562,711.7428223214321,368.153122463267,0.1144,0.1144,0.28,132.711170981779,488680917,False,3D Neuron Reconstruction morphology,5913.8572909561,4292.3063506321205,299.448346612057,spiny
210,76.6254835848513,,0.88206106304971,0.158343241642081,36.01123595505621,0.8807871594007559,,491770985,17.0,607.6284969523571,698.553783587421,dendrite-only,45,96,3270,6,51,168.28,711.656507119676,234.700558765315,0.1144,0.1144,0.28,133.779202030383,480351780,False,3D Neuron Reconstruction morphology,3911.23313917555,1943.2135815079,74.2893507594788,spiny
211,68.4048911064325,,0.9078769537490541,0.41512132552924297,36.4838709677419,0.8633287650411411,,508279020,18.0,599.463364404831,744.9750041501669,dendrite-only,62,131,4628,7,69,161.546,685.35880822181,379.733495907639,0.1144,0.1144,0.28,225.868123618891,485838981,False,3D Neuron Reconstruction morphology,5521.221648961129,7162.920108672671,911.952606924202,spiny
212,62.6714000742321,,0.88832643857786,0.633854639294495,83.48076923076921,0.99212389271204,,648981937,9.0,628.687485871272,696.772304589855,full,26,56,4459,4,30,128.9894,725.2956315539129,622.774083784185,0.1144,0.1144,0.28,635.0279159115339,614197612,False,3D Neuron Reconstruction morphology,5322.3181408543,10734.5107682775,1887.7279951929002,spiny
213,58.9236591355674,,0.826253692718706,0.6212949514775891,121.65384615384599,0.9328006011636479,,599474706,10.0,962.800999583486,981.3399680301351,full,26,58,6407,6,32,117.4544,1219.9623366906599,458.320202686819,0.1144,0.1144,0.28,663.255653224574,569818704,False,3D Neuron Reconstruction morphology,7567.645496340179,15277.5820145748,3156.1074408107106,spiny
214,77.5161240876156,,0.915503165909025,0.15967310661636902,43.6285714285714,0.871364605905011,,496079599,5.0,194.93816747999801,222.08459655317998,dendrite-only,18,42,1711,6,24,50.6965,370.33172555560304,210.353828462357,0.1144,0.1144,0.28,165.785221052221,484635029,False,3D Neuron Reconstruction morphology,1957.07547255245,983.087036438033,40.6402077918697,aspiny
215,79.03868279410841,,0.8878300012993041,0.38291395175566295,64.91428571428571,0.997808412734876,,601946464,4.0,313.10669373656003,330.08466419994596,full,18,42,2434,6,24,46.0321,422.75671672971606,176.14969613634702,0.1144,0.1144,0.28,253.702340320842,571718621,False,3D Neuron Reconstruction morphology,2786.7648989781605,3355.38243738653,322.533383285801,sparsely spiny
216,83.3866446477727,,0.8580586037912921,0.5721784001138399,34.9142857142857,1.0,,605541518,9.0,362.87255877769303,435.179489480984,full,35,72,2493,2,37,92.3807,595.658778642005,230.05263256215,0.1144,0.1144,0.28,405.388591953611,586072188,False,3D Neuron Reconstruction morphology,2863.94194252361,5149.38539254953,773.209133286084,aspiny
217,87.44296958356121,,0.820702766093292,0.35857552287571703,67.96428571428571,0.855241264821955,,519262210,6.0,226.56835574256598,336.638316104956,dendrite-only,14,36,2170,8,22,75.7025,329.16591414320703,288.930826696913,0.1144,0.1144,0.28,171.681229679999,501850666,False,3D Neuron Reconstruction morphology,2491.0566255678896,2810.9764824717104,297.12344952305,spiny
218,85.0453518895628,,0.842159139198893,0.653105769457106,139.75,0.937951179578775,,667294513,4.0,593.980822163124,638.8920782460599,full,6,14,1706,2,8,116.7141,683.956528511249,474.844620522546,0.1144,0.1144,0.28,394.472351753039,613468354,False,3D Neuron Reconstruction morphology,2042.4498143243802,4197.69472920757,771.2017450758791,aspiny
219,69.11278564962579,,0.920430723093934,0.243252241012611,48.6111111111111,0.735005168968575,,519261988,5.0,389.125567511992,401.379395643503,dendrite-only,18,45,1948,9,27,76.16,445.706226970496,214.75552100898202,0.1144,0.1144,0.28,97.5131814947977,502267531,False,3D Neuron Reconstruction morphology,2263.2157111735896,1732.2163842425598,113.602009985434,spiny
220,61.9135789738268,,0.887477357451022,0.7341534541593949,61.2432432432432,0.996069535796966,,657409148,4.0,286.282941745993,305.18559301317504,full,19,43,2343,5,24,74.9005,432.89513419657095,394.259314760195,0.1144,0.1144,0.28,604.1626957925109,570946690,False,3D Neuron Reconstruction morphology,2781.2003804032697,6486.918203924361,1314.88151588483,aspiny
221,73.18815884981571,,0.881685300000467,0.37562717762087205,63.163043478260896,0.866616848145282,,667324826,10.0,521.040114302536,600.573351721235,full,46,99,5922,7,53,53.7558,695.2837784168539,445.192702093009,0.1144,0.1144,0.28,443.507177101966,508378649,False,3D Neuron Reconstruction morphology,6814.0087743205,8088.4678600159805,855.1750027559,spiny
222,66.26561226310099,,0.9180597886849642,0.429666053819279,42.1875,0.887237779606178,,519262122,7.0,353.585497944952,410.16534629425695,dendrite-only,32,70,2756,6,38,83.44,441.21795808549797,263.019257850283,0.1144,0.1144,0.28,402.041552178002,510658021,False,3D Neuron Reconstruction morphology,3188.4827417828697,4299.255113595999,542.40425328953,spiny
223,68.2321181850424,,0.8548408247045308,0.751134435815945,45.741935483871,0.8570637488485241,,492413318,17.0,849.961878546203,928.363812279302,dendrite-only,31,67,3063,5,36,95.9885,895.312841061443,365.27034334101,0.1144,0.1144,0.28,402.099442489528,471789504,False,3D Neuron Reconstruction morphology,3663.8962500532,8645.70280494538,1906.5804511510698,spiny
224,85.9958359901792,,0.888314039827464,0.6758165505783349,138.86842105263202,0.944124747896634,,713511748,4.0,597.041285402944,686.0497887677201,full,19,42,5323,4,23,121.6351,947.291598485618,718.0362975005451,0.1144,0.1144,0.28,817.9695699000971,587710671,False,3D Neuron Reconstruction morphology,6290.11321340889,13365.5385446428,2414.42999693668,aspiny
225,77.49839926356671,,0.915318149123016,0.26621067763507,36.0925925925926,0.91814417783816,,495889950,9.0,443.784908319154,459.61561612988,dendrite-only,27,60,2038,6,33,72.52,490.580492496366,225.868052697019,0.1144,0.1144,0.28,97.07476052801408,476616076,False,3D Neuron Reconstruction morphology,2491.07886166508,2086.97303395337,150.192911095705,spiny
226,74.5575280979945,,0.8120103190636949,0.47788459484380497,60.26315789473679,0.825801554747725,,543106390,7.0,294.110881966377,382.52350988514604,dendrite-only,20,45,2337,5,25,108.8626,278.736111964254,391.36416775881895,0.1144,0.1144,0.28,443.81477368774,522301604,False,3D Neuron Reconstruction morphology,2891.06251749855,4322.95596559146,606.823652304264,spiny
227,76.62371589403959,,0.9056091226929208,0.164296865051315,27.0454545454545,0.9326086348251049,,657293149,4.0,162.45005773541598,180.35111153664502,full,11,26,695,4,15,68.8354,207.248113793103,277.12808275862096,0.1144,0.1144,0.28,98.94486291149842,475202388,False,3D Neuron Reconstruction morphology,831.856343067348,427.323724835526,16.1366347043345,aspiny
